Announce Date,Reference_Year,Ticker,Acquirer Name,Target Name,Seller Name,Announced Total Value (mil.),TV/EBITDA,Deal Status,Acquirer_GHG_Emissions,Annual_Sales,Carbon_Intensity,Target_Classification,Acquirer_Classification,Announce_Date_DT,status,ticker,T_minus_3_Date,T_minus_3_Price,T_plus_3_Date,T_plus_3_Price,Percent_Return
2014-09-30,2013,FCX,Freeport-McMoRan Inc,Blocks 940 941 984 & 985,Anadarko Petroleum Corp,500.0,,Completed,5859809.537,20921.0,280.0922,Neutral,Brown,2014-09-30,Success,FCX,2014-09-26,28.97,2014-10-03,28.49,-1.67
2014-09-30,2013,CTRA,Coterra Energy Inc,Constitution Pipeline Co LLC,,26.6,,Completed,479063.0631,1746.278,274.3338,Neutral,Brown,2014-09-30,Success,CTRA,2014-09-26,23.91,2014-10-03,23.26,-2.71
2014-09-29,2013,OVV,Ovintiv Inc,Athlon Energy Inc,,6843.19,28.44,Completed,4788382.212,5858.0,817.409,Brown,Brown,2014-09-29,Success,OVV,2014-09-25,83.16,2014-10-02,85.38,2.67
2014-09-25,2013,SUN,Sunoco LP,Mid-Atlantic Convenience Stores LLC,ETP Legacy LP,770.77,,Completed,26463.37845,4492.579,5.8905,Neutral,Green,2014-09-25,Success,SUN,2014-09-19,20.78,2014-09-29,21.17,1.86
2014-09-25,2013,SUN,Sunoco LP,Aloha Petroleum Ltd,,240.0,,Completed,26463.37845,4492.579,5.8905,Brown,Green,2014-09-25,Success,SUN,2014-09-19,20.78,2014-09-29,21.17,1.86
2014-09-24,2013,ENB,Enbridge Inc,Lac Alfred Wind Project,Electricite de France SA,297.92,,Completed,2705757.297,32918.0,82.1969,Green,Brown,2014-09-24,Success,ENB,2014-09-19,30.32,2014-09-29,28.41,-6.29
2014-09-24,2013,CTRA,Coterra Energy Inc,Eagle Ford Shale asset,,210.0,,Completed,479063.0631,1746.278,274.3338,Brown,Brown,2014-09-24,Success,CTRA,2014-09-19,24.52,2014-09-29,24.55,0.12
2014-09-19,2013,PTEN,Patterson-UTI Energy Inc,Texas based pressure pumping assets,,,,Completed,287864.7455,2716.034,105.9872,Neutral,Brown,2014-09-19,Success,PTEN,2014-09-15,26.47,2014-09-22,26.87,1.52
2014-09-18,2013,JEF,Jefferies Financial Group Inc,Eagle Ford Shale oil & gas leases,,,,Completed,309377.849,10261.227,30.1502,Brown,Brown,2014-09-18,Success,JEF,2014-09-12,18.22,2014-09-22,17.48,-4.06
2014-09-15,2013,D,Dominion Energy Inc,Cottonwood & Catalina solar projects,Electricite de France SA,,,Completed,35070830.36,13120.0,2673.0816,Green,Brown,2014-09-15,Success,D,2014-09-11,44.94,2014-09-18,44.04,-2.0
2014-09-03,2013,ECL,Ecolab Inc,Chemical service business/AKJ,AKJ Industries Inc,,,Completed,4549886.94,13253.4,343.2996,Neutral,Brown,2014-09-03,Success,ECL,2014-08-29,101.97,2014-09-08,102.7,0.71
2014-09-02,2013,VRN,Veren Inc,Certain oil & gas assets in southeast Saskatchewan,Lightstream Resources Ltd,300.32,,Completed,1402277.436,2791.337,502.3677,Brown,Brown,2014-09-02,Success,VRN,2014-08-29,29.06,2014-09-05,27.81,-4.3
2014-08-25,2013,LMT,Lockheed Martin Corp,Sun Catalytix Corp,"Tata Group,Polaris Venture Partners LP (Fund: Polaris Venture Partners V LP)",,,Completed,241147.17,45358.0,5.3165,Green,Green,2014-08-25,Success,LMT,2014-08-21,130.91,2014-08-28,131.15,0.18
2014-08-18,2013,TT,Trane Technologies PLC,Centrifugal Compression business,Cameron International Corp,850.0,,Completed,575832.1746,12350.5,46.6242,Neutral,Brown,2014-08-18,Success,TT,2014-08-14,39.46,2014-08-21,40.21,1.89
2014-08-14,2013,NRG,NRG Energy Inc,Goal Zero LLC,Mercato Partners LLC,,,Completed,76720999.06,11295.0,6792.4745,Green,Brown,2014-08-14,Success,NRG,2014-08-08,23.27,2014-08-18,22.83,-1.89
2014-07-31,2013,PEG,Enterprise Group Inc,Westar Oilfield Rentals Inc,,12.39,,Completed,14955609.4,9968.0,1500.3621,Brown,Brown,2014-07-31,Success,PEG,2014-07-25,25.27,2014-08-04,24.15,-4.44
2014-07-30,2013,VRN,Veren Inc,Certain Assets,,90.83,,Completed,1402277.436,2791.337,502.3677,Neutral,Brown,2014-07-30,Success,VRN,2014-07-25,28.99,2014-08-04,28.45,-1.87
2014-07-30,2013,EXC,Exelon Corp,Constellation Energy Services Inc,Integrys Energy Group Inc,60.0,,Completed,18696674.91,24888.0,751.2325,Neutral,Brown,2014-07-30,Success,EXC,2014-07-25,15.3,2014-08-04,15.25,-0.29
2014-07-29,2013,SM,SM Energy Co,North Dakota acreage/Baytex,Baytex Energy Corp,328.9,,Completed,325150.71404999995,2265.4,143.5291,Brown,Brown,2014-07-29,Success,SM,2014-07-25,71.26,2014-08-01,72.08,1.15
2014-07-28,2013,DUK,Duke Energy Corp,Generating assets,North Carolina Eastern Municipal Power Agency,1250.0,,Completed,126791343.1,22756.0,5571.7764,Neutral,Brown,2014-07-28,Success,DUK,2014-07-24,47.26,2014-07-31,46.04,-2.57
2014-07-23,2013,PEG,Public Service Enterprise Group Inc,ERWR Whitcomb Farm project,juwi AG,,,Completed,14955609.4,9968.0,1500.3621,Green,Brown,2014-07-23,Success,PEG,2014-07-18,25.44,2014-07-28,25.85,1.61
2014-07-21,2013,FANG,Diamondback Energy Inc,Interest in the Midland Basin in Texas,,538.0,,Completed,57061.9771,200.784,284.1958,Brown,Brown,2014-07-21,Success,FANG,2014-07-17,66.89,2014-07-24,69.5,3.9
2014-07-21,2013,TXNM,TXNM Energy Inc,Delta Person natural gas-fired peaking facility,,37.3,,Completed,6925474.864,1387.923,4989.812,Brown,Brown,2014-07-21,Success,TXNM,2014-07-17,20.31,2014-07-24,20.16,-0.76
2014-07-11,2013,EXC,Exelon Corp,Annova LNG LLC,,,,Completed,18696674.91,24888.0,751.2325,Brown,Brown,2014-07-11,Success,EXC,2014-07-07,16.71,2014-07-14,16.0,-4.28
2014-07-02,2013,PEG,Public Service Enterprise Group Inc,13-MW direct current,juwi AG,22.0,,Completed,14955609.4,9968.0,1500.3621,Neutral,Brown,2014-07-02,Success,PEG,2014-06-27,27.55,2014-07-07,26.38,-4.25
2014-06-23,2013,WEC,WEC Energy Group Inc,Integrys Energy Group Inc,,8928.9,12.98,Completed,21993344.46,4519.0,4866.8609,Brown,Brown,2014-06-23,Success,WEC,2014-06-19,33.0,2014-06-26,32.84,-0.49
2014-06-23,2013,PSX,Phillips 66,Spectrum Corp/The,Dominus Capital LP,,,Completed,21720462.31,157730.0,137.7066,Neutral,Brown,2014-06-23,Success,PSX,2014-06-19,57.85,2014-06-26,55.71,-3.71
2014-06-17,2013,OII,Oceaneering International Inc,Spectrum Sales & Services LLC,,,,Completed,58631.11814,3287.019,17.8372,Neutral,Green,2014-06-17,Success,OII,2014-06-13,69.94,2014-06-20,71.13,1.7
2014-06-12,2013,VRN,Veren Inc,Viking oil assets/SK,Polar Star Canadian Oil & Gas Inc,312.73,,Completed,1402277.436,2791.337,502.3677,Brown,Brown,2014-06-12,Success,VRN,2014-06-06,28.26,2014-06-16,29.96,6.04
2014-06-06,2013,PTEN,Patterson-UTI Energy Inc,East Texas based pressure pumping operations,,,,Completed,287864.7455,2716.034,105.9872,Neutral,Brown,2014-06-06,Success,PTEN,2014-06-02,27.33,2014-06-09,28.08,2.74
2014-06-05,2013,PSX,Phillips 66,EPCO Inc Beaumont Storage Facility/Terminal,Chevron Corp,,,Completed,21720462.31,157730.0,137.7066,Brown,Brown,2014-06-05,Success,PSX,2014-05-30,57.53,2014-06-09,56.81,-1.25
2014-06-02,2013,OII,Oceaneering International Inc,Airsis Inc,,,,Completed,58631.11814,3287.019,17.8372,Neutral,Green,2014-06-02,Success,OII,2014-05-29,66.84,2014-06-05,68.02,1.76
2014-05-22,2013,MPC,Marathon Petroleum Corp,Hess Retail Holdings LLC,Hess Corp,2644.0,,Completed,17199953.46,93897.0,183.1789,Neutral,Brown,2014-05-22,Success,MPC,2014-05-16,31.81,2014-05-27,31.21,-1.9
2014-05-08,2013,FCX,Freeport-McMoRan Inc,Deepwater Gulf of Mexico Interests,Apache Corp,1400.0,,Completed,5859809.537,20921.0,280.0922,Neutral,Brown,2014-05-08,Success,FCX,2014-05-02,30.32,2014-05-12,30.5,0.61
2014-05-07,2013,OVV,Ovintiv Inc,Freeport-McMoRan Eagle Ford-Shale assets,Freeport-McMoRan Inc,3100.0,,Completed,4788382.212,5858.0,817.409,Brown,Brown,2014-05-07,Success,OVV,2014-05-02,90.51,2014-05-12,89.01,-1.66
2014-05-06,2013,DVN,Devon Energy Corp,Cana-Woodford assets,Cimarex Energy Co,248.7,,Completed,7644606.061,10783.0,708.9498,Brown,Brown,2014-05-06,Success,DVN,2014-05-02,48.31,2014-05-09,48.62,0.64
2014-04-30,2013,EXC,Exelon Corp,Pepco Holdings LLC,,12184.67,10.14,Completed,18696674.91,24888.0,751.2325,Neutral,Brown,2014-04-30,Success,EXC,2014-04-25,17.48,2014-05-05,17.48,-0.06
2014-04-24,2013,BLDP,Ballard Power Systems Inc,Intellectual Ppty & Assets,RTX Corp,23.04,,Completed,2050.104621,61.251,33.4705,Neutral,Brown,2014-04-24,Success,BLDP,2014-04-17,3.78,2014-04-28,4.09,8.2
2014-04-23,2013,VRN,Veren Inc,CanEra Energy Corp,,976.74,,Completed,1402277.436,2791.337,502.3677,Brown,Brown,2014-04-23,Success,VRN,2014-04-17,27.59,2014-04-28,27.42,-0.62
2014-03-27,2013,NRG,NRG Energy Inc,Roof Diagnostics Solar,,,,Completed,76720999.06,11295.0,6792.4745,Green,Brown,2014-03-27,Success,NRG,2014-03-21,23.66,2014-03-31,24.76,4.67
2014-03-21,2013,VLO,Valero Energy Corp,Corn ethanol plant,Pacific Ethanol Central LLC,,,Completed,25523118.19,132615.0,192.4603,Brown,Brown,2014-03-21,Success,VLO,2014-03-17,35.69,2014-03-24,35.56,-0.35
2014-03-20,2013,EQNR,Equinor ASA,Kai Kos Dehseh Assets,PTT Exploration & Production PCL,461.72,,Completed,16045279.12,104979.6193,152.8418,Brown,Brown,2014-03-20,Success,EQNR,2014-03-14,14.85,2014-03-24,15.03,1.23
2014-03-19,2013,EXC,Exelon Corp,Constellation Proliance LLC,,,,Completed,18696674.91,24888.0,751.2325,Neutral,Brown,2014-03-19,Success,EXC,2014-03-14,14.77,2014-03-24,15.88,7.47
2014-03-11,2013,NRG,NRG Energy Inc,retail electric business,Dominion Energy Inc,,,Completed,76720999.06,11295.0,6792.4745,Neutral,Brown,2014-03-11,Success,NRG,2014-03-07,22.35,2014-03-14,23.34,4.43
